Scenario,Period,Scope,Processor,Interface,Orientation,RoegenType,Value,Unit,Level,System,Subsystem,Sphere
Scenario1,2012,Internal,Society.Bioethanol.Cereals.Wheat.WheatCrop,FertilizerK2O,Input,Flow,2027.25,kg,“n-3”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.Cereals.Wheat.WheatCrop,FertilizerN,Input,Flow,38517.759,kg,“n-3”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.Cereals.Wheat.WheatCrop,FertilizerP2O5,Input,Flow,1824.525,kg,“n-3”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.Cereals.Wheat.WheatCrop,GreenWater,Input,Flow,889171.203,m3,“n-3”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.Cereals.Wheat.WheatCrop,HA,Input,Flow,2679.351,h,“n-3”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.Cereals.Wheat.WheatCrop,LU,Input,Flow,202.725,ha,“n-3”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.Cereals.Wheat.WheatCrop,Wheat,Output,Flow,1740.8,tonnes,“n-3”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.Cereals.Wheat.WheatProcessing,Bioethanol,Output,Flow,512.0,tonnes,“n-3”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.Cereals.Wheat.WheatProcessing,Biofuel,Output,flow,512.0,tonnes,“n-3”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.Cereals.Wheat.WheatProcessing,BlueWaterIn,Input,Flow,2246.656,m3,“n-3”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.Cereals.Wheat.WheatProcessing,BlueWaterOut,Output,Flow,2222.08,m3,“n-3”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.Cereals.Wheat.WheatProcessing,CropProduction,Input,flow,1740.8,tonnes,“n-3”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.Cereals.Wheat.WheatProcessing,Elec,Input,Flow,215555.533,kWh,“n-3”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.Cereals.Wheat.WheatProcessing,HA,Input,Flow,358.4,h,“n-3”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.Cereals.Wheat.WheatProcessing,Heat,Input,Flow,7506944.0,MJ,“n-3”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.Cereals.Wheat.WheatProcessing,Wheat,Input,Flow,1740.8,tonnes,“n-3”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops,Bioethanol,Output,Flow,25600.0,tonnes,“n-1”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops,Biofuel,Output,flow,25600.0,tonnes,“n-1”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops,BlueWater,Input,flow,15509.64,m3,“n-1”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops,CropProduction,Input,flow,139776.0,tonnes,“n-1”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops,CropProduction,Output,flow,139776.0,tonnes,“n-1”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops,Diesel,Input,flow,1674399.139,l,“n-1”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops,Elec,Input,flow,1998410.189,kWh,“n-1”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops,Fertilizer,Input,flow,202494.457,kg,“n-1”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops,FertilizerK2O,Input,flow,62169.351,kg,“n-1”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops,FertilizerN,Input,flow,95918.427,kg,“n-1”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops,FertilizerP2O5,Input,flow,44406.679,kg,“n-1”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops,GreenWater,Input,flow,3870013.11,m3,“n-1”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops,HA,Input,fund,29046.384,h,“n-1”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops,Heat,Input,flow,33641472.0,MJ,“n-1”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops,LU,Input,fund,888.134,ha,“n-1”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops,SugarBeet,Input,flow,70656.0,tonnes,“n-1”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops,SugarBeet,Output,flow,70656.0,tonnes,“n-1”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops,SugarCane,Input,flow,69120.0,tonnes,“n-1”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops,SugarCane,Output,flow,69120.0,tonnes,“n-1”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet,Bioethanol,Output,Flow,5120.0,tonnes,“n-2”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet,Biofuel,Output,flow,5120.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet,BlueWater,Input,flow,7754.82,m3,“n-2”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet,CropProduction,Input,flow,35328.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet,CropProduction,Output,flow,35328.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet,Diesel,Input,flow,837199.569,l,“n-2”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet,Elec,Input,flow,669717.197,kWh,“n-2”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet,Fertilizer,Input,flow,101247.228,kg,“n-2”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet,FertilizerK2O,Input,flow,31084.675,kg,“n-2”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet,FertilizerN,Input,flow,47959.213,kg,“n-2”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet,FertilizerP2O5,Input,flow,22203.34,kg,“n-2”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet,GreenWater,Input,flow,1935006.555,m3,“n-2”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet,HA,Input,fund,12910.392,h,“n-2”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet,Heat,Input,flow,15525888.0,MJ,“n-2”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet,LU,Input,fund,444.067,ha,“n-2”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet,SugarBeet,Input,flow,35328.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet,SugarBeet,Output,flow,35328.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetCrop,BlueWater,Input,Flow,7754.82,m3,“n-3”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetCrop,CropProduction,Output,flow,35328.0,tonnes,“n-3”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetCrop,Diesel,Input,Flow,837199.569,l,“n-3”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetCrop,Fertilizer,Input,flow,101247.228,kg,“n-3”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetCrop,FertilizerK2O,Input,Flow,31084.675,kg,“n-3”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetCrop,FertilizerN,Input,Flow,47959.213,kg,“n-3”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetCrop,FertilizerP2O5,Input,Flow,22203.34,kg,“n-3”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetCrop,GreenWater,Input,Flow,1935006.555,m3,“n-3”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetCrop,HA,Input,Flow,10759.992,h,“n-3”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetCrop,LU,Input,Flow,444.067,ha,“n-3”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetCrop,SugarBeet,Output,Flow,35328.0,tonnes,“n-3”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetProcessing,Bioethanol,Output,Flow,3072.0,tonnes,“n-3”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetProcessing,Biofuel,Output,flow,3072.0,tonnes,“n-3”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetProcessing,BlueWaterIn,Input,Flow,33793.852,m3,“n-3”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetProcessing,BlueWaterOut,Output,Flow,3379.2,m3,“n-3”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetProcessing,CropProduction,Input,flow,35328.0,tonnes,“n-3”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetProcessing,Elec,Input,Flow,669717.197,kWh,“n-3”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetProcessing,HA,Input,Flow,2150.4,h,“n-3”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetProcessing,Heat,Input,Flow,15525888.0,MJ,“n-3”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetProcessing,SugarBeet,Input,Flow,35328.0,tonnes,“n-3”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane,Bioethanol,Output,Flow,9216.0,tonnes,“n-2”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane,Biofuel,Output,flow,9216.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane,CropProduction,Input,flow,41472.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane,CropProduction,Output,flow,41472.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane,Elec,Input,flow,395385.477,kWh,“n-2”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane,HA,Input,fund,1935.36,h,“n-2”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane,Heat,Input,flow,1553817.6,MJ,“n-2”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane,SugarCane,Input,flow,41472.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane,SugarCane,Output,flow,41472.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane.SugarCaneCrop,CropProduction,Output,flow,41472.0,tonnes,“n-3”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane.SugarCaneCrop,SugarCane,Output,Flow,41472.0,tonnes,“n-3”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane.SugarCaneProcessing,Bioethanol,Output,Flow,2764.8,tonnes,“n-3”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane.SugarCaneProcessing,Biofuel,Output,flow,2764.8,tonnes,“n-3”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane.SugarCaneProcessing,BlueWaterIn,Input,Flow,85985.28,m3,“n-3”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane.SugarCaneProcessing,BlueWaterOut,Output,Flow,58613.76,m3,“n-3”,NL,Local,Biosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane.SugarCaneProcessing,CropProduction,Input,flow,41472.0,tonnes,“n-3”,NL,Local,Technosphere
Scenario1,2012,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane.SugarCaneProcessing,Elec,Input,Flow,395385.477,kWh,“n-3”,NL,Local,Biosphere
